transaction_id,customer_id,card_number_last4,card_type,transaction_date,transaction_time,amount,merchant_name,merchant_category,merchant_category_code,city,state,terminal_id,response_code,spending_pattern
TXN_00001527,CUST_000275,3376,Mastercard,2025-01-08,02:09:04,124.17,Target,Grocery,5411,Macon,GA,TRM_742280,00,moderate
TXN_00007940,CUST_000248,4755,Mastercard,2025-01-08,03:52:49,91.88,Mobil,Gas Station,5542,Everett,WA,TRM_661502,00,moderate
TXN_00001891,CUST_000754,2241,Mastercard,2025-01-08,04:37:35,91.72,Safeway,Grocery,5411,Bethlehem,PA,TRM_116308,00,high_spender
TXN_00002660,CUST_001048,9752,Mastercard,2025-01-08,06:12:37,182.58,Bowling Alley,Entertainment,7832,Evanston,IL,TRM_590458,00,high_spender
TXN_00007355,CUST_001368,7468,Mastercard,2025-01-08,06:26:42,90.64,Chipotle,Restaurant,5814,Peoria,IL,TRM_779527,00,high_spender
TXN_00000449,CUST_000875,1699,Visa,2025-01-08,07:22:32,197.69,Exxon,Gas Station,5541,Aurora,IL,TRM_204758,00,high_spender
TXN_00004878,CUST_001430,2778,Discover,2025-01-08,08:03:21,83.87,Chevron,Gas Station,5542,Roswell,GA,TRM_886885,00,conservative
TXN_00001097,CUST_000875,8299,Visa,2025-01-08,08:25:55,176.03,Marathon,Gas Station,5541,Schaumburg,IL,TRM_372173,00,high_spender
TXN_00009854,CUST_000588,4367,Mastercard,2025-01-08,09:01:34,223.46,Wegmans,Grocery,5411,Dayton,OH,TRM_107382,00,high_spender
TXN_00008979,CUST_000029,5331,Mastercard,2025-01-08,09:10:52,98.55,Walmart,Grocery,5411,Sacramento,CA,TRM_526911,00,conservative
TXN_00001068,CUST_001195,1458,Mastercard,2025-01-08,10:49:23,61.59,Rite Aid,Pharmacy,5122,Richmond,VA,TRM_515263,00,moderate
TXN_00004353,CUST_000583,3642,Discover,2025-01-08,11:49:00,48.41,Duane Reade,Pharmacy,5122,Quincy,MA,TRM_215524,61,conservative
TXN_00003131,CUST_000498,7414,Mastercard,2025-01-08,13:02:42,54.7,Panera,Restaurant,5812,Chicago,IL,TRM_560070,00,high_spender
TXN_00000154,CUST_001134,1457,American Express,2025-01-08,14:56:56,153.4,Domino's,Restaurant,5814,Lowell,MA,TRM_927173,14,high_spender
TXN_00002868,CUST_001176,1624,Discover,2025-01-08,15:10:09,63.36,Subway,Restaurant,5812,Ann Arbor,MI,TRM_222286,00,moderate
TXN_00000149,CUST_000221,2315,Mastercard,2025-01-08,15:28:16,105.86,Best Buy Online,Online Retail,5969,Houston,TX,TRM_677317,00,moderate
TXN_00007043,CUST_001500,5415,American Express,2025-01-08,15:31:32,465.23,Etsy,Online Retail,5999,Tampa,FL,TRM_368414,00,moderate
TXN_00003677,CUST_000334,2573,Visa,2025-01-08,16:03:18,105.11,Wegmans,Grocery,5499,Newport News,VA,TRM_372110,00,conservative
TXN_00003155,CUST_000403,1287,American Express,2025-01-08,17:01:18,331.47,Target.com,Online Retail,5969,Winston-Salem,NC,TRM_894184,00,moderate
TXN_00001966,CUST_000385,9618,American Express,2025-01-08,17:27:19,121.41,Kroger,Grocery,5499,Brockton,MA,TRM_920067,00,moderate
TXN_00009599,CUST_001280,6698,American Express,2025-01-08,18:47:52,326.13,Convenience Store ATM,ATM,6011,Tacoma,WA,TRM_564983,00,moderate
TXN_00007204,CUST_000356,8971,Mastercard,2025-01-08,18:59:23,234.0,Subway,Restaurant,5812,San Antonio,TX,TRM_792315,00,high_spender
TXN_00005860,CUST_001292,0612,Discover,2025-01-08,19:01:25,81.17,Shell,Gas Station,5542,Macon,GA,TRM_160958,00,moderate
TXN_00004191,CUST_000194,4641,Visa,2025-01-08,20:00:24,322.46,Amazon,Online Retail,5969,Miami,FL,TRM_646396,00,conservative
TXN_00004401,CUST_001216,1302,Mastercard,2025-01-08,21:05:42,84.73,Panera,Restaurant,5814,Newport News,VA,TRM_289220,00,conservative
TXN_00000127,CUST_000278,5769,Discover,2025-01-08,21:13:02,288.65,CVS,Pharmacy,5912,Bakersfield,CA,TRM_859524,00,high_spender
TXN_00009595,CUST_000659,9491,Mastercard,2025-01-08,22:15:13,250.65,Amazon,Online Retail,5969,San Francisco,CA,TRM_906227,00,moderate
TXN_00006490,CUST_000850,8133,American Express,2025-01-09,03:38:48,41.9,Target.com,Online Retail,5999,Newport News,VA,TRM_419026,00,conservative
TXN_00004192,CUST_000613,8403,Discover,2025-01-09,04:41:00,19.16,Pizza Hut,Restaurant,5812,Cambridge,MA,TRM_191820,00,conservative
TXN_00009532,CUST_001238,7849,American Express,2025-01-09,05:01:43,104.06,McDonald's,Restaurant,5812,Savannah,GA,TRM_757044,00,moderate
TXN_00007463,CUST_000011,9645,Mastercard,2025-01-09,06:13:52,214.2,Best Buy Online,Online Retail,5969,Norfolk,VA,TRM_809164,00,high_spender
TXN_00003824,CUST_000809,5825,Mastercard,2025-01-09,07:03:24,113.23,Walmart,Grocery,5499,Fayetteville,NC,TRM_117048,00,conservative
TXN_00004438,CUST_001335,6274,Mastercard,2025-01-09,07:16:12,9.03,Walmart,Grocery,5499,Glendale,AZ,TRM_963697,00,conservative
TXN_00008170,CUST_001005,7370,Visa,2025-01-09,07:57:23,20.56,Chevron,Gas Station,5541,Reading,PA,TRM_267938,00,conservative
TXN_00001727,CUST_000651,4749,Visa,2025-01-09,09:09:47,136.53,Lyft,Transportation,4121,Portsmouth,VA,TRM_829643,00,conservative
TXN_00008980,CUST_000489,7005,Mastercard,2025-01-09,11:22:08,56.32,Pizza Hut,Restaurant,5814,Tampa,FL,TRM_861763,00,moderate
TXN_00003558,CUST_000763,3056,Discover,2025-01-09,11:32:13,229.95,Chipotle,Restaurant,5814,Worcester,MA,TRM_928382,00,high_spender
TXN_00003074,CUST_000395,0872,Visa,2025-01-09,12:32:18,159.81,Kohl's,Department Store,5311,Oakland,CA,TRM_788992,00,moderate
TXN_00007578,CUST_000223,1731,Visa,2025-01-09,13:42:07,38.74,McDonald's,Restaurant,5814,Greensboro,NC,TRM_580369,00,conservative
TXN_00007561,CUST_000104,3417,Discover,2025-01-09,13:59:21,29.48,Chipotle,Restaurant,5812,Mesa,AZ,TRM_632058,00,conservative
TXN_00005475,CUST_000269,6545,Visa,2025-01-09,14:26:32,172.09,Marathon,Gas Station,5541,Flint,MI,TRM_481179,00,high_spender
TXN_00005795,CUST_000441,6884,American Express,2025-01-09,14:27:52,403.38,Specialist Clinic,Healthcare,8021,Springfield,MA,TRM_399606,00,moderate
TXN_00008305,CUST_000629,0575,Mastercard,2025-01-09,14:54:17,529.58,Macy's,Department Store,5311,Evanston,IL,TRM_709723,00,high_spender
TXN_00000064,CUST_000960,3651,Visa,2025-01-09,16:45:10,104.91,Mobil,Gas Station,5541,Virginia Beach,VA,TRM_458804,61,high_spender
TXN_00009291,CUST_000212,2800,Mastercard,2025-01-09,17:03:31,23.51,BP,Gas Station,5542,Charlotte,NC,TRM_754305,14,conservative
TXN_00007624,CUST_001392,0502,Mastercard,2025-01-09,17:11:18,135.65,Public Transit,Transportation,4121,Newport News,VA,TRM_657623,00,conservative
TXN_00001035,CUST_000552,9791,Visa,2025-01-09,17:22:28,83.57,Rite Aid,Pharmacy,5122,Roswell,GA,TRM_769192,00,high_spender
TXN_00003431,CUST_000024,9372,Discover,2025-01-09,17:24:05,52.91,Chevron,Gas Station,5541,Savannah,GA,TRM_738924,00,high_spender
TXN_00006012,CUST_000399,3857,Mastercard,2025-01-09,18:30:02,245.22,Holiday Inn,Hotel,3501,Bakersfield,CA,TRM_744268,00,moderate
TXN_00008901,CUST_000430,8696,Discover,2025-01-09,18:53:51,40.05,Duane Reade,Pharmacy,5912,Lakewood,NJ,TRM_492384,00,conservative
TXN_00006092,CUST_000063,8515,Visa,2025-01-09,19:30:13,26.31,Pizza Hut,Restaurant,5814,San Diego,CA,TRM_750989,00,conservative
TXN_00009225,CUST_000903,6020,Mastercard,2025-01-09,20:01:15,77.87,Kroger,Grocery,5411,Ann Arbor,MI,TRM_861944,00,moderate
TXN_00009438,CUST_001480,3851,Visa,2025-01-09,20:51:29,49.98,Subway,Restaurant,5814,Parma,OH,TRM_398719,00,moderate
TXN_00007776,CUST_000489,3115,Mastercard,2025-01-09,21:52:10,91.91,Bloomingdale's,Department Store,5399,Miami,FL,TRM_544041,00,moderate
TXN_00008744,CUST_000482,1997,American Express,2025-01-09,23:33:38,43.53,Pharmacy Plus,Pharmacy,5122,Grand Rapids,MI,TRM_220572,00,conservative
TXN_00007395,CUST_000944,2718,American Express,2025-01-10,02:03:15,94.56,Exxon,Gas Station,5542,New Bedford,MA,TRM_740227,00,high_spender
TXN_00002079,CUST_000355,4026,Visa,2025-01-10,02:09:26,37.26,McDonald's,Restaurant,5814,Lancaster,PA,TRM_816983,00,moderate
TXN_00004777,CUST_000437,1945,Mastercard,2025-01-10,04:35:27,61.41,CVS,Pharmacy,5912,Peoria,IL,TRM_736544,00,moderate
TXN_00006024,CUST_001029,8776,Discover,2025-01-10,07:01:36,115.45,Wegmans,Grocery,5411,Everett,WA,TRM_175970,00,conservative
TXN_00005312,CUST_000530,4240,American Express,2025-01-10,07:04:03,50.01,BP,Gas Station,5542,Phoenix,AZ,TRM_537044,00,moderate
TXN_00004655,CUST_000556,6962,Visa,2025-01-10,07:42:32,638.45,Dental Office,Healthcare,8021,Elizabeth,NJ,TRM_945561,00,high_spender
TXN_00002772,CUST_001363,6407,Discover,2025-01-10,07:55:56,847.64,eBay,Online Retail,5999,Atlanta,GA,TRM_135100,62,high_spender
TXN_00007388,CUST_000909,6985,Mastercard,2025-01-10,08:14:12,97.47,Exxon,Gas Station,5541,Long Beach,CA,TRM_239054,00,moderate
TXN_00008823,CUST_000667,5925,American Express,2025-01-10,09:31:32,81.38,Subway,Restaurant,5814,Gilbert,AZ,TRM_926978,00,moderate
TXN_00002677,CUST_000078,5394,Mastercard,2025-01-10,10:12:00,41.52,Health Mart,Pharmacy,5122,Renton,WA,TRM_921736,00,high_spender
TXN_00006417,CUST_000787,3863,Discover,2025-01-10,10:35:33,143.84,GameStop,Electronics,5732,Charlotte,NC,TRM_261401,00,moderate
TXN_00002768,CUST_000479,4070,Discover,2025-01-10,12:08:19,741.9,Apple Store,Electronics,5045,Brockton,MA,TRM_418323,00,conservative
TXN_00009449,CUST_000303,5924,American Express,2025-01-10,13:51:35,207.09,Macy's,Department Store,5399,Savannah,GA,TRM_275812,00,conservative
TXN_00005190,CUST_001235,5255,Discover,2025-01-10,14:13:33,445.99,Fry's Electronics,Electronics,5732,Fort Lauderdale,FL,TRM_815151,00,conservative
TXN_00006448,CUST_000376,6153,Mastercard,2025-01-10,14:31:52,131.21,Publix,Grocery,5411,Toms River,NJ,TRM_313914,00,high_spender
TXN_00002341,CUST_001051,6057,Visa,2025-01-10,15:14:00,2125.63,B&H Photo,Electronics,5045,Cincinnati,OH,TRM_878512,00,high_spender
TXN_00009559,CUST_001091,4694,Discover,2025-01-10,15:35:53,75.76,Costco,Grocery,5411,San Diego,CA,TRM_492380,00,moderate
TXN_00007617,CUST_001198,0445,Mastercard,2025-01-10,16:17:01,47.93,Publix,Grocery,5499,Jacksonville,FL,TRM_524822,00,moderate
TXN_00001584,CUST_000756,7385,Visa,2025-01-10,16:37:56,37.03,Publix,Grocery,5499,Aurora,IL,TRM_553013,00,moderate
TXN_00008906,CUST_001453,8847,Discover,2025-01-10,17:34:09,77.17,Exxon,Gas Station,5541,Allentown,PA,TRM_146567,00,conservative
TXN_00002172,CUST_000842,0446,Visa,2025-01-10,17:43:33,113.11,Kohl's,Department Store,5311,Lansing,MI,TRM_330000,00,conservative
TXN_00001139,CUST_001070,6498,Discover,2025-01-10,18:44:48,32.35,Valero,Gas Station,5542,Bethlehem,PA,TRM_879047,00,moderate
TXN_00001900,CUST_000204,3698,Mastercard,2025-01-10,19:10:44,150.15,Kroger,Grocery,5499,Worcester,MA,TRM_491120,00,high_spender
TXN_00003822,CUST_000333,9563,American Express,2025-01-10,19:26:31,113.55,Pizza Hut,Restaurant,5814,Hialeah,FL,TRM_243254,00,moderate
TXN_00007533,CUST_000789,0977,American Express,2025-01-10,19:31:33,147.37,Subway,Restaurant,5812,Fort Lauderdale,FL,TRM_767767,00,moderate
TXN_00008259,CUST_000545,1804,Discover,2025-01-10,19:55:42,1.31,Marathon,Gas Station,5542,Canton,OH,TRM_653440,00,high_spender
TXN_00009594,CUST_000505,5295,American Express,2025-01-10,20:15:15,369.34,Bank ATM,ATM,6011,Phoenix,AZ,TRM_215765,51,conservative
TXN_00003921,CUST_000011,1859,Mastercard,2025-01-10,20:40:56,248.28,Uber,Transportation,4111,Norfolk,VA,TRM_627936,00,high_spender
TXN_00008603,CUST_000232,2278,American Express,2025-01-10,20:41:07,96.99,Costco,Grocery,5411,Wilmington,NC,TRM_869391,00,conservative
TXN_00007482,CUST_000919,8666,Discover,2025-01-10,20:54:41,80.69,Wegmans,Grocery,5411,Athens,GA,TRM_401984,00,moderate
TXN_00001460,CUST_000053,5562,Mastercard,2025-01-11,00:41:33,173.92,Nordstrom,Department Store,5311,Athens,GA,TRM_143644,00,conservative
TXN_00003050,CUST_001120,5743,American Express,2025-01-11,07:44:01,28.8,Chevron,Gas Station,5541,Pittsburgh,PA,TRM_630374,00,high_spender
TXN_00004129,CUST_001029,8403,Discover,2025-01-11,07:48:28,48.82,Safeway,Grocery,5499,Tacoma,WA,TRM_795138,14,conservative
TXN_00002434,CUST_000220,0980,Visa,2025-01-11,08:48:14,177.2,Concert Hall,Entertainment,7832,Oakland,CA,TRM_808525,00,high_spender
TXN_00004905,CUST_000521,2825,Mastercard,2025-01-11,09:02:17,102.04,Wegmans,Grocery,5411,Detroit,MI,TRM_588503,00,moderate
TXN_00001662,CUST_001254,5699,Mastercard,2025-01-11,11:06:16,118.82,Safeway,Grocery,5499,Allentown,PA,TRM_104859,00,moderate
TXN_00001982,CUST_001176,8219,Discover,2025-01-11,11:32:33,100.06,Olive Garden,Restaurant,5812,Flint,MI,TRM_347691,00,moderate
TXN_00007230,CUST_000839,7164,American Express,2025-01-11,12:09:51,160.13,Wegmans,Grocery,5411,Cleveland,OH,TRM_518362,00,high_spender
TXN_00003451,CUST_000738,8326,Visa,2025-01-11,13:01:15,69.4,Sunoco,Gas Station,5541,Greensboro,NC,TRM_128221,00,conservative
TXN_00004884,CUST_001339,2948,American Express,2025-01-11,13:42:52,326.25,Toll Road,Transportation,4121,Chesapeake,VA,TRM_586443,00,high_spender
TXN_00004867,CUST_001353,0021,Discover,2025-01-11,14:15:00,93.59,Zappos,Online Retail,5999,Gilbert,AZ,TRM_578742,51,high_spender
TXN_00004762,CUST_000138,8174,Mastercard,2025-01-11,14:31:07,81.05,Chevron,Gas Station,5541,Portsmouth,VA,TRM_192665,00,high_spender
TXN_00004165,CUST_000184,6680,Discover,2025-01-11,14:35:54,251.12,Zappos,Online Retail,5999,Sandy Springs,GA,TRM_454682,00,moderate
TXN_00009776,CUST_000626,6719,American Express,2025-01-11,15:15:06,420.3,Best Western,Hotel,3501,Canton,OH,TRM_693987,00,moderate
TXN_00003214,CUST_000839,6054,American Express,2025-01-11,15:25:45,106.96,Walmart.com,Online Retail,5999,Cleveland,OH,TRM_871126,00,high_spender
TXN_00001955,CUST_000992,4076,Visa,2025-01-11,15:29:57,140.16,Mobil,Gas Station,5541,Gilbert,AZ,TRM_118942,00,high_spender
TXN_00000585,CUST_000062,6235,Visa,2025-01-11,15:58:49,181.08,Target.com,Online Retail,5999,Los Angeles,CA,TRM_794834,00,moderate
TXN_00000341,CUST_001330,1045,American Express,2025-01-11,16:06:11,151.76,Kohl's,Department Store,5311,San Diego,CA,TRM_740286,00,conservative
TXN_00007156,CUST_001208,0773,Mastercard,2025-01-11,16:30:09,80.7,Kroger,Grocery,5411,Pittsburgh,PA,TRM_150707,00,conservative
TXN_00005774,CUST_001397,0770,American Express,2025-01-11,17:04:23,50.14,Macy's,Department Store,5399,Austin,TX,TRM_889846,51,conservative
TXN_00006279,CUST_001079,4671,Mastercard,2025-01-11,17:17:29,83.54,Safeway,Grocery,5411,Roswell,GA,TRM_822439,00,moderate
TXN_00006691,CUST_000381,3091,American Express,2025-01-11,17:27:08,101.06,Target,Grocery,5411,Tampa,FL,TRM_301649,00,conservative
TXN_00006946,CUST_000439,6232,Visa,2025-01-11,17:41:59,75.1,Car Rental,Transportation,4121,Edison,NJ,TRM_330235,00,moderate
TXN_00005957,CUST_000305,7767,Mastercard,2025-01-11,18:15:08,32.37,Wegmans,Grocery,5499,Roswell,GA,TRM_686299,00,moderate
TXN_00001913,CUST_000107,3642,Visa,2025-01-11,18:44:10,302.88,Wegmans,Grocery,5499,Portsmouth,VA,TRM_828728,00,high_spender
TXN_00007925,CUST_001416,9417,American Express,2025-01-11,19:37:15,276.72,Wayfair,Online Retail,5969,Arlington,TX,TRM_618642,00,moderate
TXN_00005547,CUST_000965,8229,American Express,2025-01-11,19:52:38,87.89,Walmart.com,Online Retail,5999,Toledo,OH,TRM_549175,00,moderate
TXN_00001758,CUST_000781,9392,Visa,2025-01-11,19:59:27,2.47,Starbucks,Restaurant,5814,Columbus,GA,TRM_684378,00,moderate
TXN_00009632,CUST_000440,4032,Discover,2025-01-11,20:20:59,103.51,Zappos,Online Retail,5999,Cincinnati,OH,TRM_317257,00,moderate
TXN_00003332,CUST_000471,6755,Discover,2025-01-11,21:15:55,17.46,Pizza Hut,Restaurant,5814,Everett,WA,TRM_889634,00,conservative
TXN_00002461,CUST_000630,5899,Visa,2025-01-11,22:41:58,804.09,Target.com,Online Retail,5999,Ann Arbor,MI,TRM_188760,00,high_spender
TXN_00005708,CUST_000184,1908,Discover,2025-01-11,22:51:40,37.49,McDonald's,Restaurant,5814,Athens,GA,TRM_571496,00,moderate
TXN_00001836,CUST_001033,3551,Discover,2025-01-12,00:08:46,171.78,Saks,Department Store,5311,Bakersfield,CA,TRM_832163,00,moderate
TXN_00003752,CUST_001400,0102,American Express,2025-01-12,02:20:21,30.39,Saks,Department Store,5399,Greensboro,NC,TRM_658255,00,moderate
TXN_00004972,CUST_001132,3480,Discover,2025-01-12,02:22:35,199.11,Gas Station ATM,ATM,6011,Wilmington,NC,TRM_859638,00,conservative
TXN_00000260,CUST_000494,6575,Mastercard,2025-01-12,05:20:37,126.38,Target.com,Online Retail,5969,Columbus,GA,TRM_174099,00,moderate
TXN_00000805,CUST_000749,6668,American Express,2025-01-12,07:09:54,160.25,Sunoco,Gas Station,5541,Elgin,IL,TRM_429712,00,high_spender
TXN_00000283,CUST_001041,2605,Mastercard,2025-01-12,07:38:58,26.17,Domino's,Restaurant,5814,Allentown,PA,TRM_553113,00,conservative
TXN_00000209,CUST_000456,9929,Visa,2025-01-12,07:53:20,197.1,Target,Grocery,5411,Quincy,MA,TRM_479499,00,high_spender
TXN_00002695,CUST_000330,2873,Visa,2025-01-12,08:40:33,58.21,JCPenney,Department Store,5399,Hialeah,FL,TRM_744850,00,conservative
TXN_00000669,CUST_000774,7040,Mastercard,2025-01-12,10:21:42,59.18,Sports Arena,Entertainment,7841,Athens,GA,TRM_985168,00,moderate
TXN_00009582,CUST_000138,5495,Mastercard,2025-01-12,10:38:01,2396.96,Apple Store,Electronics,5045,Alexandria,VA,TRM_452069,00,high_spender
TXN_00002810,CUST_000266,0993,American Express,2025-01-12,11:02:50,663.66,Urgent Care,Healthcare,8011,Toledo,OH,TRM_786447,00,conservative
TXN_00005833,CUST_000877,6619,Discover,2025-01-12,11:46:38,151.86,Saks,Department Store,5399,Hampton,VA,TRM_828751,00,high_spender
TXN_00001352,CUST_000142,4036,Visa,2025-01-12,12:55:54,189.94,Subway,Restaurant,5814,Peoria,IL,TRM_716008,00,high_spender
TXN_00004296,CUST_000304,6575,American Express,2025-01-12,14:27:24,189.73,Kohl's,Department Store,5311,Cheektowaga,NY,TRM_882664,00,conservative
TXN_00001494,CUST_001458,5770,Discover,2025-01-12,15:51:17,149.37,Bank ATM,ATM,6011,Phoenix,AZ,TRM_383690,00,conservative
TXN_00001947,CUST_000597,5464,American Express,2025-01-12,16:00:25,27.25,Casino,Entertainment,7832,Chicago,IL,TRM_958180,00,moderate
TXN_00003628,CUST_001102,2139,Discover,2025-01-12,16:06:14,280.12,Costco,Grocery,5411,Cambridge,MA,TRM_590950,00,high_spender
TXN_00009501,CUST_001285,4369,Discover,2025-01-12,16:46:30,98.4,Shell,Gas Station,5542,Winston-Salem,NC,TRM_884527,00,high_spender
TXN_00002600,CUST_000873,4647,Mastercard,2025-01-12,17:41:55,87.33,Whole Foods,Grocery,5411,Buffalo,NY,TRM_562684,00,moderate
TXN_00009194,CUST_000799,7776,Discover,2025-01-12,18:23:38,11.86,Kroger,Grocery,5499,Erie,PA,TRM_500151,00,conservative
TXN_00004298,CUST_000951,2167,American Express,2025-01-12,18:29:19,43.14,Safeway,Grocery,5499,Alexandria,VA,TRM_189650,00,moderate
TXN_00000900,CUST_000442,1163,Mastercard,2025-01-12,19:13:46,377.73,Credit Union ATM,ATM,6011,San Francisco,CA,TRM_228304,00,moderate
TXN_00008287,CUST_000141,0856,American Express,2025-01-12,19:33:03,26.77,Zappos,Online Retail,5969,Winston-Salem,NC,TRM_656089,00,moderate
TXN_00005801,CUST_000071,8181,American Express,2025-01-12,20:04:24,79.52,Subway,Restaurant,5812,Richmond,VA,TRM_756321,00,conservative
TXN_00003407,CUST_000056,8338,Visa,2025-01-12,20:10:14,88.16,Sunoco,Gas Station,5542,Detroit,MI,TRM_262347,00,moderate
TXN_00001084,CUST_000720,5115,Discover,2025-01-12,20:11:23,63.32,Subway,Restaurant,5812,Raleigh,NC,TRM_401585,00,moderate
TXN_00000067,CUST_000726,1297,Visa,2025-01-12,21:06:11,18.55,Starbucks,Restaurant,5812,Bakersfield,CA,TRM_260152,00,conservative
TXN_00004910,CUST_001010,1680,Mastercard,2025-01-13,00:06:17,245.95,Public Transit,Transportation,4121,Sacramento,CA,TRM_341994,14,high_spender
TXN_00002942,CUST_000209,4507,American Express,2025-01-13,00:59:59,293.31,Kohl's,Department Store,5399,Seattle,WA,TRM_736676,00,high_spender
TXN_00009740,CUST_000031,8862,Mastercard,2025-01-13,03:43:15,44.24,Olive Garden,Restaurant,5814,Parma,OH,TRM_852794,51,moderate
TXN_00001635,CUST_000866,1795,American Express,2025-01-13,03:57:58,107.32,Marathon,Gas Station,5542,Detroit,MI,TRM_950413,00,moderate
TXN_00009974,CUST_000894,5920,American Express,2025-01-13,05:09:59,284.69,Etsy,Online Retail,5969,Arlington,TX,TRM_405638,00,moderate
TXN_00004511,CUST_000306,6895,Visa,2025-01-13,07:25:51,57.16,BP,Gas Station,5541,Lakewood,NJ,TRM_388270,00,conservative
TXN_00000392,CUST_000685,0566,Mastercard,2025-01-13,07:36:10,41.24,Marathon,Gas Station,5541,Akron,OH,TRM_245343,00,conservative
TXN_00004938,CUST_001167,6622,Discover,2025-01-13,08:02:49,286.84,JCPenney,Department Store,5311,New Rochelle,NY,TRM_342943,00,high_spender
TXN_00002038,CUST_000885,2859,Visa,2025-01-13,09:34:14,54.56,Sports Arena,Entertainment,7841,Cincinnati,OH,TRM_301778,00,high_spender
TXN_00001368,CUST_000866,1221,American Express,2025-01-13,10:56:21,34.78,JCPenney,Department Store,5399,San Diego,CA,TRM_543906,00,moderate
TXN_00002253,CUST_000495,1671,Discover,2025-01-13,11:11:30,174.76,Chipotle,Restaurant,5812,Yonkers,NY,TRM_623342,00,high_spender
TXN_00009880,CUST_000705,5655,Visa,2025-01-13,12:06:03,47.22,Subway,Restaurant,5814,Fort Lauderdale,FL,TRM_419433,00,conservative
TXN_00009439,CUST_001111,4813,Mastercard,2025-01-13,12:10:59,70.11,Chipotle,Restaurant,5814,Corpus Christi,TX,TRM_975454,00,moderate
TXN_00003769,CUST_000398,0700,American Express,2025-01-13,12:57:47,14.89,Panera,Restaurant,5814,Worcester,MA,TRM_150036,00,conservative
TXN_00001641,CUST_000343,5007,Discover,2025-01-13,13:25:26,482.81,Marriott,Hotel,7011,Savannah,GA,TRM_749751,00,moderate
TXN_00009340,CUST_000856,9821,American Express,2025-01-13,13:43:40,56.13,Subway,Restaurant,5814,Fort Lauderdale,FL,TRM_177119,00,conservative
TXN_00002472,CUST_000220,8053,Visa,2025-01-13,14:28:36,74.65,Domino's,Restaurant,5814,Los Angeles,CA,TRM_456678,00,high_spender
TXN_00002298,CUST_000021,6194,American Express,2025-01-13,15:37:53,138.82,Macy's,Department Store,5399,Peoria,IL,TRM_958610,00,moderate
TXN_00001564,CUST_000878,4813,American Express,2025-01-13,16:37:39,128.5,Nordstrom,Department Store,5399,Ann Arbor,MI,TRM_567250,00,conservative
TXN_00004707,CUST_000071,6190,American Express,2025-01-13,17:31:10,39.69,Health Mart,Pharmacy,5122,Chesapeake,VA,TRM_702982,00,conservative
TXN_00000359,CUST_001419,7700,Mastercard,2025-01-13,18:36:59,104.4,Safeway,Grocery,5411,Los Angeles,CA,TRM_671737,00,moderate
TXN_00003452,CUST_000604,5420,Mastercard,2025-01-13,18:58:04,923.34,Urgent Care,Healthcare,8011,Orlando,FL,TRM_927229,00,conservative
TXN_00007076,CUST_000801,2099,Discover,2025-01-13,19:05:30,30.59,Taxi,Transportation,4121,Dearborn,MI,TRM_919499,00,moderate
TXN_00000604,CUST_001294,1783,Visa,2025-01-13,19:15:18,774.14,Zappos,Online Retail,5969,Allentown,PA,TRM_711972,00,high_spender
TXN_00000520,CUST_000118,1137,Discover,2025-01-13,19:30:01,222.81,Amazon,Online Retail,5999,Dayton,OH,TRM_370500,00,moderate
TXN_00007728,CUST_000661,1185,Mastercard,2025-01-13,19:50:11,84.31,Mobil,Gas Station,5542,San Francisco,CA,TRM_580854,00,moderate
TXN_00008255,CUST_001074,8209,Mastercard,2025-01-13,19:56:09,12.19,Kroger,Grocery,5499,Mesa,AZ,TRM_910627,00,conservative
TXN_00004717,CUST_000358,8471,Mastercard,2025-01-13,20:22:36,217.43,Best Buy Online,Online Retail,5999,Chandler,AZ,TRM_872003,00,conservative
TXN_00006983,CUST_001327,4613,Discover,2025-01-13,20:26:12,155.98,Wegmans,Grocery,5499,Newark,NJ,TRM_259228,05,moderate
TXN_00001007,CUST_000981,8822,Mastercard,2025-01-13,20:40:59,158.6,Chevron,Gas Station,5541,Dallas,TX,TRM_292925,00,high_spender
TXN_00000183,CUST_001340,6387,Visa,2025-01-13,21:33:25,360.13,Walmart.com,Online Retail,5999,Los Angeles,CA,TRM_945110,00,moderate
TXN_00006696,CUST_001088,9437,American Express,2025-01-14,01:19:46,76.03,BP,Gas Station,5541,Scranton,PA,TRM_284503,00,conservative
TXN_00006940,CUST_000642,3743,Discover,2025-01-14,04:03:49,302.64,Saks,Department Store,5311,Evanston,IL,TRM_889857,00,moderate
TXN_00003326,CUST_000026,1185,Mastercard,2025-01-14,04:27:47,42.49,BP,Gas Station,5542,Jersey City,NJ,TRM_703378,00,conservative
TXN_00001128,CUST_000335,7652,American Express,2025-01-14,05:07:30,50.59,Bowling Alley,Entertainment,7832,Greensboro,NC,TRM_172203,00,high_spender
TXN_00008006,CUST_001131,0029,Visa,2025-01-14,06:25:20,23.59,Shell,Gas Station,5541,Quincy,MA,TRM_623052,00,moderate
TXN_00006075,CUST_000991,0387,Mastercard,2025-01-14,06:31:31,25.1,Exxon,Gas Station,5541,Canton,OH,TRM_783432,00,conservative
TXN_00002770,CUST_000463,9233,American Express,2025-01-14,07:02:49,158.1,Car Rental,Transportation,4111,Cheektowaga,NY,TRM_999297,00,moderate
TXN_00002987,CUST_001335,2895,Mastercard,2025-01-14,09:10:53,44.4,Publix,Grocery,5499,Scottsdale,AZ,TRM_796447,00,conservative
