transaction_id,customer_id,card_number_last4,card_type,transaction_date,transaction_time,amount,merchant_name,merchant_category,merchant_category_code,city,state,terminal_id,response_code,spending_pattern
TXN_00000840,CUST_000070,3160,American Express,2024-11-23,17:31:04,66.48,Sunoco,Gas Station,5542,Cheektowaga,NY,TRM_975821,00,high_spender
TXN_00000761,CUST_000098,3764,Visa,2024-11-24,17:34:30,99.36,Target,Grocery,5499,Chicago,IL,TRM_238424,05,conservative
TXN_00000540,CUST_000117,8738,Mastercard,2024-11-25,01:27:51,71.89,Target,Grocery,5499,Schaumburg,IL,TRM_592718,14,conservative
TXN_00000102,CUST_000019,9270,Mastercard,2024-11-25,11:59:36,33.01,Sunoco,Gas Station,5541,Sterling Heights,MI,TRM_957915,00,high_spender
TXN_00000678,CUST_000200,1439,Mastercard,2024-11-25,21:23:09,50.31,Olive Garden,Restaurant,5812,Kent,WA,TRM_837589,00,high_spender
TXN_00000644,CUST_000200,1571,Mastercard,2024-11-27,12:46:20,217.75,Publix,Grocery,5499,El Paso,TX,TRM_264263,00,high_spender
TXN_00000966,CUST_000075,9391,Visa,2024-11-28,08:26:29,583.82,Nordstrom,Department Store,5399,Athens,GA,TRM_203526,00,high_spender
TXN_00000251,CUST_000113,3100,American Express,2024-11-28,10:24:46,48.94,Walgreens,Pharmacy,5912,Reading,PA,TRM_703172,00,conservative
TXN_00000863,CUST_000184,1837,Mastercard,2024-11-28,15:58:31,199.41,JCPenney,Department Store,5311,Charlotte,NC,TRM_668664,00,conservative
TXN_00000891,CUST_000015,9633,Visa,2024-11-29,09:56:24,74.68,Whole Foods,Grocery,5499,New Bedford,MA,TRM_405504,00,high_spender
TXN_00000993,CUST_000193,0921,American Express,2024-11-29,11:26:31,174.94,Marathon,Gas Station,5542,Jersey City,NJ,TRM_571702,00,high_spender
TXN_00000874,CUST_000038,1505,American Express,2024-11-29,12:09:21,269.07,Walmart,Grocery,5411,Ann Arbor,MI,TRM_910250,00,high_spender
TXN_00000928,CUST_000059,5163,American Express,2024-11-30,10:59:21,1258.14,Medical Center,Healthcare,8021,Newark,NJ,TRM_453681,00,moderate
TXN_00000556,CUST_000034,0618,Visa,2024-11-30,19:56:26,104.05,Sports Arena,Entertainment,7832,St. Petersburg,FL,TRM_418041,00,moderate
TXN_00000438,CUST_000005,9501,Mastercard,2024-12-01,07:41:05,264.88,Costco,Grocery,5411,San Antonio,TX,TRM_417499,00,high_spender
TXN_00000660,CUST_000042,3040,Visa,2024-12-01,18:15:48,30.76,Costco,Grocery,5411,Lansing,MI,TRM_968367,00,conservative
TXN_00000706,CUST_000029,3129,Discover,2024-12-01,18:26:22,69.26,BP,Gas Station,5542,Newark,NJ,TRM_583391,00,moderate
TXN_00000943,CUST_000093,1537,Visa,2024-12-01,18:49:15,76.27,Valero,Gas Station,5541,Brockton,MA,TRM_686072,00,moderate
TXN_00000345,CUST_000132,2909,Mastercard,2024-12-02,00:20:57,15.02,Duane Reade,Pharmacy,5122,Corpus Christi,TX,TRM_120145,00,moderate
TXN_00000009,CUST_000133,0109,American Express,2024-12-04,07:40:35,33.94,BP,Gas Station,5542,Augusta,GA,TRM_377511,00,conservative
TXN_00000092,CUST_000089,3266,Visa,2024-12-05,10:59:31,1423.09,Medical Center,Healthcare,8011,Edison,NJ,TRM_331307,00,moderate
TXN_00000264,CUST_000041,0238,Visa,2024-12-06,19:54:33,98.39,Panera,Restaurant,5812,Jersey City,NJ,TRM_956437,00,conservative
TXN_00000458,CUST_000180,7746,Discover,2024-12-07,20:21:38,94.37,McDonald's,Restaurant,5814,Flint,MI,TRM_240862,00,moderate
TXN_00000469,CUST_000117,2297,Mastercard,2024-12-07,22:08:31,40.91,Target,Grocery,5411,Peoria,IL,TRM_450504,00,conservative
TXN_00000962,CUST_000001,7125,Mastercard,2024-12-08,23:12:24,316.66,Zappos,Online Retail,5999,Tampa,FL,TRM_508307,00,high_spender
TXN_00000195,CUST_000046,4709,American Express,2024-12-09,15:04:42,273.17,JCPenney,Department Store,5399,Tacoma,WA,TRM_104892,00,moderate
TXN_00000595,CUST_000034,6488,Visa,2024-12-09,17:54:48,134.58,Chipotle,Restaurant,5814,Tallahassee,FL,TRM_254004,00,moderate
TXN_00000487,CUST_000023,9196,American Express,2024-12-10,07:50:26,90.84,Duane Reade,Pharmacy,5912,Everett,WA,TRM_254684,00,high_spender
TXN_00000637,CUST_000024,7228,Mastercard,2024-12-11,00:59:54,72.75,Health Mart,Pharmacy,5912,Warren,MI,TRM_661977,00,moderate
TXN_00000616,CUST_000182,6200,Discover,2024-12-11,04:17:01,309.64,Best Western,Hotel,3501,Dayton,OH,TRM_357016,00,conservative
TXN_00000973,CUST_000136,4404,American Express,2024-12-11,17:31:17,234.06,Gas Station ATM,ATM,6011,Erie,PA,TRM_925999,00,moderate
TXN_00000349,CUST_000128,0256,Discover,2024-12-12,11:47:12,30.74,Valero,Gas Station,5542,Lancaster,PA,TRM_762902,00,conservative
TXN_00000021,CUST_000106,8733,Discover,2024-12-12,13:43:27,102.27,Costco,Grocery,5411,Kent,WA,TRM_415344,00,moderate
TXN_00000927,CUST_000049,2135,American Express,2024-12-12,15:41:05,46.1,Rite Aid,Pharmacy,5122,Paterson,NJ,TRM_843491,00,conservative
TXN_00000114,CUST_000116,2182,Visa,2024-12-13,08:07:23,158.06,Uber,Transportation,4111,Columbus,OH,TRM_315154,00,moderate
TXN_00000267,CUST_000183,8348,American Express,2024-12-13,17:55:41,91.69,Taxi,Transportation,4121,Miami,FL,TRM_321007,00,high_spender
TXN_00000659,CUST_000069,1553,Mastercard,2024-12-13,18:20:51,1.74,Subway,Restaurant,5814,Austin,TX,TRM_517669,00,high_spender
TXN_00000880,CUST_000163,0215,Discover,2024-12-13,18:38:31,121.21,Costco,Grocery,5411,Bethlehem,PA,TRM_700506,00,high_spender
TXN_00000493,CUST_000155,5286,American Express,2024-12-13,22:50:07,271.54,Wayfair,Online Retail,5999,San Francisco,CA,TRM_284560,00,conservative
TXN_00000930,CUST_000046,0138,American Express,2024-12-14,09:52:37,65.12,CVS,Pharmacy,5122,Tacoma,WA,TRM_479392,00,moderate
TXN_00000983,CUST_000162,1051,Visa,2024-12-14,14:52:45,306.81,Amazon,Online Retail,5969,Cambridge,MA,TRM_412750,00,moderate
TXN_00000724,CUST_000080,5256,Mastercard,2024-12-15,15:32:41,273.34,Kohl's,Department Store,5311,Reading,PA,TRM_459759,00,moderate
TXN_00000781,CUST_000158,5189,Visa,2024-12-16,06:31:44,263.1,Domino's,Restaurant,5812,Flint,MI,TRM_937232,00,high_spender
TXN_00000436,CUST_000143,9127,Visa,2024-12-16,07:46:41,46.95,Marathon,Gas Station,5541,Cary,NC,TRM_732928,00,conservative
TXN_00000960,CUST_000011,3941,Visa,2024-12-16,08:35:17,270.25,Amazon,Online Retail,5999,Cambridge,MA,TRM_546425,00,conservative
TXN_00000045,CUST_000116,4206,Visa,2024-12-16,14:10:51,436.75,Sheraton,Hotel,7011,Toledo,OH,TRM_996114,00,moderate
TXN_00000516,CUST_000100,1962,Visa,2024-12-17,05:00:02,144.06,Wegmans,Grocery,5499,Macon,GA,TRM_328287,00,moderate
TXN_00000283,CUST_000165,4520,American Express,2024-12-18,06:35:10,29.33,Chevron,Gas Station,5541,Gilbert,AZ,TRM_437057,00,conservative
TXN_00000940,CUST_000165,3135,American Express,2024-12-18,07:46:13,42.12,Walmart,Grocery,5499,Tucson,AZ,TRM_484184,00,conservative
TXN_00000043,CUST_000073,5050,Visa,2024-12-18,17:23:12,73.61,Chevron,Gas Station,5542,Dearborn,MI,TRM_895794,00,high_spender
TXN_00000421,CUST_000034,6385,Visa,2024-12-19,11:22:58,173.18,Target,Grocery,5499,Orlando,FL,TRM_238785,00,moderate
TXN_00000866,CUST_000032,3801,Discover,2024-12-19,12:13:23,20.71,Panera,Restaurant,5814,Orlando,FL,TRM_132680,00,conservative
TXN_00000099,CUST_000091,4908,American Express,2024-12-20,11:26:48,34.35,Rite Aid,Pharmacy,5122,Chandler,AZ,TRM_241647,00,conservative
TXN_00000948,CUST_000036,3005,Visa,2024-12-20,12:07:04,223.26,Starbucks,Restaurant,5814,New York,NY,TRM_234841,00,high_spender
TXN_00000474,CUST_000046,5156,American Express,2024-12-21,13:54:19,76.03,Walmart,Grocery,5411,Seattle,WA,TRM_267201,00,moderate
TXN_00000817,CUST_000107,6164,Visa,2024-12-21,15:27:05,56.3,Dillard's,Department Store,5311,Cincinnati,OH,TRM_225332,00,conservative
TXN_00000023,CUST_000195,8547,Mastercard,2024-12-22,11:26:02,184.45,Kroger,Grocery,5499,Flint,MI,TRM_858705,00,high_spender
TXN_00000470,CUST_000012,7232,Mastercard,2024-12-22,11:54:36,22.13,Costco,Grocery,5499,New York,NY,TRM_391971,00,conservative
TXN_00000864,CUST_000131,4869,American Express,2024-12-22,15:25:10,203.69,Pizza Hut,Restaurant,5812,Bethlehem,PA,TRM_446005,65,high_spender
TXN_00000229,CUST_000091,6893,American Express,2024-12-22,20:26:38,101.01,Safeway,Grocery,5411,Tempe,AZ,TRM_837246,00,conservative
TXN_00000923,CUST_000011,7478,Visa,2024-12-23,15:32:51,104.64,Taxi,Transportation,4111,New Bedford,MA,TRM_229908,00,conservative
TXN_00000773,CUST_000012,4224,Mastercard,2024-12-24,11:08:15,871.5,Medical Center,Healthcare,8011,Buffalo,NY,TRM_457447,00,conservative
TXN_00000589,CUST_000164,2016,American Express,2024-12-24,22:19:36,100.07,Mall ATM,ATM,6011,Schaumburg,IL,TRM_900069,00,moderate
TXN_00000572,CUST_000194,9163,Visa,2024-12-25,10:39:46,47.12,Rite Aid,Pharmacy,5122,Erie,PA,TRM_464969,00,moderate
TXN_00000014,CUST_000144,3757,Mastercard,2024-12-25,16:24:20,115.45,Valero,Gas Station,5542,Syracuse,NY,TRM_465746,00,moderate
TXN_00000536,CUST_000073,9693,Visa,2024-12-26,12:13:45,152.07,Costco,Grocery,5499,Quincy,MA,TRM_319137,00,high_spender
TXN_00000793,CUST_000022,8469,American Express,2024-12-26,16:54:37,67.06,Car Rental,Transportation,4121,San Antonio,TX,TRM_754828,00,conservative
TXN_00000619,CUST_000015,0586,Visa,2024-12-27,08:24:33,72.44,Credit Union ATM,ATM,6012,Cambridge,MA,TRM_820055,00,high_spender
TXN_00000715,CUST_000142,5359,Mastercard,2024-12-27,16:13:21,205.66,Saks,Department Store,5399,Albany,NY,TRM_200795,00,conservative
TXN_00000875,CUST_000005,4140,Mastercard,2024-12-27,18:18:42,115.4,Bloomingdale's,Department Store,5399,San Antonio,TX,TRM_946668,00,high_spender
TXN_00000599,CUST_000003,2980,Visa,2024-12-27,23:09:03,568.59,Dental Office,Healthcare,8021,Wilmington,NC,TRM_780562,51,conservative
TXN_00000779,CUST_000110,1548,Visa,2024-12-28,05:49:30,450.62,JCPenney,Department Store,5399,Sterling Heights,MI,TRM_603826,00,high_spender
TXN_00000508,CUST_000035,2799,Discover,2024-12-28,10:13:56,31.03,JCPenney,Department Store,5399,Bakersfield,CA,TRM_464247,05,high_spender
TXN_00000865,CUST_000054,1612,American Express,2024-12-28,14:18:24,267.76,Gas Station ATM,ATM,6012,Erie,PA,TRM_286037,00,moderate
TXN_00000285,CUST_000054,5109,American Express,2024-12-28,22:10:33,1086.87,Urgent Care,Healthcare,8021,Allentown,PA,TRM_591461,00,moderate
TXN_00000294,CUST_000170,3613,Visa,2024-12-29,00:19:50,249.3,Wegmans,Grocery,5499,Lancaster,PA,TRM_261625,00,high_spender
TXN_00000729,CUST_000022,9659,American Express,2024-12-29,11:12:54,36.87,JCPenney,Department Store,5399,Houston,TX,TRM_675699,00,conservative
TXN_00000135,CUST_000177,7905,American Express,2024-12-29,18:48:17,75.71,Pizza Hut,Restaurant,5812,Aurora,IL,TRM_484232,00,conservative
TXN_00000361,CUST_000036,1880,Visa,2024-12-29,20:28:48,1964.2,Best Buy,Electronics,5045,Rochester,NY,TRM_644807,00,high_spender
TXN_00000671,CUST_000003,5193,Visa,2024-12-30,09:58:18,76.46,Exxon,Gas Station,5541,Fayetteville,NC,TRM_492377,00,conservative
TXN_00000113,CUST_000138,6829,American Express,2024-12-30,20:03:53,144.52,Chipotle,Restaurant,5812,Jacksonville,FL,TRM_735111,00,high_spender
TXN_00000565,CUST_000142,5426,Mastercard,2024-12-31,06:34:49,20.27,Marathon,Gas Station,5542,Buffalo,NY,TRM_995569,00,conservative
TXN_00000413,CUST_000086,6081,Discover,2024-12-31,12:59:02,106.75,Olive Garden,Restaurant,5812,Hampton,VA,TRM_222172,00,moderate
TXN_00000909,CUST_000091,6534,American Express,2024-12-31,13:40:47,54.46,Olive Garden,Restaurant,5812,Rockford,IL,TRM_938479,00,conservative
TXN_00000296,CUST_000024,6025,Mastercard,2025-01-01,12:09:18,59.44,Wegmans,Grocery,5499,Flint,MI,TRM_234993,00,moderate
TXN_00000075,CUST_000054,9755,American Express,2025-01-04,11:11:14,112.95,Target,Grocery,5411,Philadelphia,PA,TRM_234443,00,moderate
TXN_00000119,CUST_000184,6566,Mastercard,2025-01-04,17:39:32,42.89,Mobil,Gas Station,5541,Charlotte,NC,TRM_500099,00,conservative
TXN_00000190,CUST_000073,1536,Visa,2025-01-05,12:52:37,1073.05,Concert Hall,Entertainment,7832,Orlando,FL,TRM_907540,00,high_spender
TXN_00000276,CUST_000026,9088,Discover,2025-01-05,14:17:31,225.07,Target.com,Online Retail,5999,Aurora,IL,TRM_937803,00,moderate
TXN_00000898,CUST_000015,8272,Visa,2025-01-05,18:28:13,296.96,Wegmans,Grocery,5411,Lowell,MA,TRM_811449,00,high_spender
TXN_00000653,CUST_000116,0460,Visa,2025-01-06,11:23:23,96.06,Concert Hall,Entertainment,7832,Corpus Christi,TX,TRM_599553,00,moderate
TXN_00000970,CUST_000085,9991,Visa,2025-01-06,14:27:56,32.0,Chipotle,Restaurant,5814,Brockton,MA,TRM_912555,00,conservative
TXN_00000712,CUST_000106,9891,Discover,2025-01-07,01:42:47,95.08,Costco,Grocery,5499,Scottsdale,AZ,TRM_301872,00,moderate
TXN_00000994,CUST_000181,8987,American Express,2025-01-07,09:32:55,123.11,JCPenney,Department Store,5399,Sacramento,CA,TRM_921916,00,high_spender
TXN_00000580,CUST_000047,1223,Mastercard,2025-01-07,12:11:22,1034.6,B&H Photo,Electronics,5045,Edison,NJ,TRM_386813,00,conservative
TXN_00000686,CUST_000152,9287,American Express,2025-01-08,10:34:34,64.59,Car Rental,Transportation,4111,Cary,NC,TRM_688437,00,conservative
TXN_00000257,CUST_000120,9406,American Express,2025-01-09,14:29:01,1373.21,Specialist Clinic,Healthcare,8011,Paterson,NJ,TRM_232053,00,moderate
TXN_00000005,CUST_000074,1692,Discover,2025-01-10,02:21:17,100.31,Kohl's,Department Store,5399,Lakewood,NJ,TRM_671971,00,high_spender
TXN_00000343,CUST_000081,2618,Mastercard,2025-01-10,07:19:53,28.44,Taxi,Transportation,4121,Fort Lauderdale,FL,TRM_748322,00,high_spender
TXN_00000955,CUST_000151,3969,Discover,2025-01-10,08:49:59,195.88,Mobil,Gas Station,5542,Richmond,VA,TRM_296195,00,high_spender
TXN_00000747,CUST_000173,3097,Visa,2025-01-10,19:02:31,15.11,Safeway,Grocery,5499,San Antonio,TX,TRM_998913,00,moderate
TXN_00000385,CUST_000116,9121,Visa,2025-01-11,09:41:45,123.68,Pizza Hut,Restaurant,5812,Akron,OH,TRM_570726,00,moderate
TXN_00000293,CUST_000048,6403,Discover,2025-01-11,17:11:48,5.87,Pharmacy Plus,Pharmacy,5912,Arlington,TX,TRM_900244,00,high_spender
TXN_00000854,CUST_000102,6269,Discover,2025-01-12,03:32:10,180.73,Target.com,Online Retail,5969,New Bedford,MA,TRM_336735,00,conservative
TXN_00000160,CUST_000192,3207,Mastercard,2025-01-12,09:39:53,168.07,Valero,Gas Station,5542,San Diego,CA,TRM_372864,00,high_spender
TXN_00000064,CUST_000075,2166,Visa,2025-01-12,10:47:07,120.7,Bank ATM,ATM,6011,Augusta,GA,TRM_578715,00,high_spender
TXN_00000317,CUST_000130,0450,Mastercard,2025-01-12,19:29:01,8.7,Panera,Restaurant,5812,Albany,NY,TRM_247572,00,conservative
TXN_00000090,CUST_000200,0068,Mastercard,2025-01-13,16:26:10,70.28,Toll Road,Transportation,4111,Fort Worth,TX,TRM_902156,00,high_spender
TXN_00000144,CUST_000177,6110,American Express,2025-01-13,20:33:48,102.1,Olive Garden,Restaurant,5812,Aurora,IL,TRM_912323,00,conservative
TXN_00000805,CUST_000170,5762,Visa,2025-01-14,11:20:47,258.11,Wegmans,Grocery,5499,Lancaster,PA,TRM_563629,00,high_spender
TXN_00000250,CUST_000057,4078,Mastercard,2025-01-14,18:32:12,157.1,Taxi,Transportation,4111,Edison,NJ,TRM_574628,61,moderate
TXN_00000603,CUST_000172,9822,American Express,2025-01-15,11:03:41,133.22,Macy's,Department Store,5311,Austin,TX,TRM_185390,00,conservative
TXN_00000488,CUST_000048,5769,Discover,2025-01-15,12:15:14,83.32,Walmart,Grocery,5499,Austin,TX,TRM_807935,00,high_spender
TXN_00000288,CUST_000007,4515,American Express,2025-01-15,21:46:27,55.61,Concert Hall,Entertainment,7841,Rochester,NY,TRM_366086,14,high_spender
TXN_00000378,CUST_000154,3203,American Express,2025-01-16,04:57:26,51.29,Walmart,Grocery,5499,Austin,TX,TRM_560352,00,conservative
TXN_00000858,CUST_000025,4288,Visa,2025-01-16,12:39:42,55.19,Costco,Grocery,5411,Rochester,NY,TRM_323750,62,high_spender
TXN_00000564,CUST_000026,1050,Discover,2025-01-16,12:46:23,138.64,Publix,Grocery,5411,Kent,WA,TRM_960026,00,moderate
TXN_00000921,CUST_000053,3581,Discover,2025-01-16,21:42:29,121.19,Subway,Restaurant,5814,Virginia Beach,VA,TRM_677761,00,moderate
TXN_00000398,CUST_000069,7802,Mastercard,2025-01-17,08:55:42,169.76,Publix,Grocery,5499,Worcester,MA,TRM_120520,00,high_spender
TXN_00000083,CUST_000057,9883,Mastercard,2025-01-17,09:24:59,177.28,Whole Foods,Grocery,5411,Newark,NJ,TRM_745073,00,moderate
TXN_00000022,CUST_000116,3936,Visa,2025-01-17,11:17:24,122.89,Target,Grocery,5499,Toledo,OH,TRM_350956,00,moderate
TXN_00000046,CUST_000103,6670,Visa,2025-01-18,19:37:37,50.29,Walmart,Grocery,5499,Fort Lauderdale,FL,TRM_501320,00,moderate
TXN_00000297,CUST_000129,9760,American Express,2025-01-18,22:54:34,175.06,Kroger,Grocery,5499,Cary,NC,TRM_587339,00,moderate
TXN_00000353,CUST_000064,4743,Visa,2025-01-20,08:16:13,22.43,Publix,Grocery,5499,Corpus Christi,TX,TRM_840605,61,conservative
TXN_00000464,CUST_000065,9121,Mastercard,2025-01-20,08:38:34,66.59,Mobil,Gas Station,5541,Cincinnati,OH,TRM_777454,00,conservative
TXN_00000236,CUST_000075,1559,Visa,2025-01-20,18:14:24,283.86,Costco,Grocery,5411,Macon,GA,TRM_609917,51,high_spender
TXN_00000354,CUST_000081,1823,Mastercard,2025-01-20,20:20:25,61.78,Walmart,Grocery,5499,Hialeah,FL,TRM_196321,00,high_spender
TXN_00000845,CUST_000051,4377,Mastercard,2025-01-20,22:10:25,676.18,Etsy,Online Retail,5969,Fresno,CA,TRM_193852,00,high_spender
TXN_00000272,CUST_000056,9788,Discover,2025-01-21,02:46:09,71.69,Target,Grocery,5499,Elizabeth,NJ,TRM_562440,00,moderate
TXN_00000557,CUST_000190,1119,Mastercard,2025-01-21,07:05:21,257.21,Whole Foods,Grocery,5411,Ann Arbor,MI,TRM_617008,00,high_spender
TXN_00000964,CUST_000070,6387,American Express,2025-01-21,14:15:55,294.31,Saks,Department Store,5399,Buffalo,NY,TRM_557874,00,high_spender
TXN_00000704,CUST_000081,3159,Mastercard,2025-01-21,17:32:57,1764.78,GameStop,Electronics,5045,Orlando,FL,TRM_289923,00,high_spender
TXN_00000402,CUST_000122,8889,Discover,2025-01-21,17:34:11,105.19,Starbucks,Restaurant,5812,Peoria,IL,TRM_714067,00,moderate
TXN_00000597,CUST_000089,6041,Visa,2025-01-21,19:42:52,85.62,Walmart.com,Online Retail,5969,Toms River,NJ,TRM_359060,00,moderate
TXN_00000705,CUST_000013,9607,American Express,2025-01-21,20:37:06,82.94,Best Buy Online,Online Retail,5969,Fort Worth,TX,TRM_450922,00,high_spender
TXN_00000784,CUST_000174,9925,Discover,2025-01-22,03:50:07,82.77,Health Mart,Pharmacy,5912,Roswell,GA,TRM_988142,00,high_spender
TXN_00000344,CUST_000122,9462,Discover,2025-01-22,13:44:52,59.46,Subway,Restaurant,5814,Chicago,IL,TRM_216362,00,moderate
TXN_00000237,CUST_000154,8342,American Express,2025-01-22,17:30:13,11.54,Publix,Grocery,5411,Dallas,TX,TRM_970893,00,conservative
TXN_00000860,CUST_000121,0389,Mastercard,2025-01-23,07:22:36,274.58,Toll Road,Transportation,4111,Durham,NC,TRM_464764,00,high_spender
TXN_00000734,CUST_000143,5382,Visa,2025-01-23,11:53:37,327.09,Medical Center,Healthcare,8021,Charlotte,NC,TRM_853148,00,conservative
TXN_00000105,CUST_000187,6292,Visa,2025-01-23,12:15:36,31.73,Costco,Grocery,5411,Augusta,GA,TRM_432918,00,moderate
TXN_00000053,CUST_000095,6868,Visa,2025-01-23,15:16:28,956.86,Micro Center,Electronics,5732,Tampa,FL,TRM_820442,00,moderate
TXN_00000907,CUST_000066,9089,Visa,2025-01-24,07:39:45,111.85,Costco,Grocery,5499,Hampton,VA,TRM_944317,00,high_spender
TXN_00000908,CUST_000069,5783,Mastercard,2025-01-24,11:57:03,77.27,Wegmans,Grocery,5499,Cambridge,MA,TRM_153957,51,high_spender
TXN_00000333,CUST_000084,9081,Mastercard,2025-01-24,16:11:12,208.04,Safeway,Grocery,5499,Rochester,NY,TRM_946415,00,high_spender
TXN_00000039,CUST_000151,4037,Discover,2025-01-24,16:50:08,174.91,JCPenney,Department Store,5311,Newport News,VA,TRM_504630,00,high_spender
TXN_00000416,CUST_000149,9806,Visa,2025-01-24,17:09:21,74.36,Mobil,Gas Station,5542,Rockford,IL,TRM_752442,00,moderate
TXN_00000767,CUST_000041,4354,Visa,2025-01-25,12:59:34,77.3,Nordstrom,Department Store,5399,Toms River,NJ,TRM_752881,00,conservative
TXN_00000510,CUST_000013,6684,American Express,2025-01-25,14:34:55,2489.32,Specialist Clinic,Healthcare,8011,El Paso,TX,TRM_847227,00,high_spender
TXN_00000419,CUST_000030,5076,Discover,2025-01-26,14:42:12,894.31,Doubletree,Hotel,3501,San Francisco,CA,TRM_911235,00,high_spender
TXN_00000869,CUST_000016,3302,Discover,2025-01-26,17:27:20,55.57,Starbucks,Restaurant,5812,Parma,OH,TRM_440311,00,conservative
TXN_00000301,CUST_000173,2959,Visa,2025-01-27,09:54:36,174.35,Costco,Grocery,5499,El Paso,TX,TRM_552492,00,moderate
TXN_00000951,CUST_000145,7793,Mastercard,2025-01-27,13:19:27,116.75,Kohl's,Department Store,5311,Paterson,NJ,TRM_923297,00,moderate
TXN_00000323,CUST_000076,2362,Mastercard,2025-01-27,13:29:20,29.29,Shell,Gas Station,5542,Edison,NJ,TRM_777468,00,moderate
TXN_00000702,CUST_000087,6678,Mastercard,2025-01-27,18:29:27,92.24,Wegmans,Grocery,5411,Tucson,AZ,TRM_329385,00,moderate
TXN_00000681,CUST_000140,3693,Discover,2025-01-28,02:42:47,1.1,Micro Center,Electronics,5045,Mesa,AZ,TRM_951258,00,conservative
TXN_00000733,CUST_000112,5699,American Express,2025-01-28,07:02:06,324.71,Car Rental,Transportation,4111,Paterson,NJ,TRM_969885,00,high_spender
TXN_00000717,CUST_000087,4359,Mastercard,2025-01-28,16:27:46,169.64,eBay,Online Retail,5969,Gilbert,AZ,TRM_770733,00,moderate
TXN_00000916,CUST_000073,6437,Visa,2025-01-28,22:14:26,77.09,Taxi,Transportation,4111,Ann Arbor,MI,TRM_570782,00,high_spender
TXN_00000961,CUST_000014,0124,Discover,2025-01-30,13:41:09,51.43,CVS,Pharmacy,5912,Chandler,AZ,TRM_702921,00,conservative
TXN_00000208,CUST_000028,4973,Discover,2025-01-30,16:09:52,331.44,Kohl's,Department Store,5311,Cincinnati,OH,TRM_619071,00,moderate
TXN_00000841,CUST_000109,5800,American Express,2025-02-01,00:22:38,56.92,Sunoco,Gas Station,5541,Savannah,GA,TRM_708171,51,conservative
TXN_00000315,CUST_000006,3234,American Express,2025-02-02,09:53:24,8.3,Publix,Grocery,5411,Erie,PA,TRM_290407,00,moderate
TXN_00000426,CUST_000140,2996,Discover,2025-02-02,18:34:49,122.63,Wegmans,Grocery,5499,Tucson,AZ,TRM_630375,00,conservative
TXN_00000680,CUST_000147,5282,Visa,2025-02-03,08:24:15,122.41,Publix,Grocery,5499,Akron,OH,TRM_425454,00,conservative
TXN_00000808,CUST_000116,5983,Visa,2025-02-03,14:27:08,62.76,Chipotle,Restaurant,5814,Toledo,OH,TRM_740914,00,moderate
TXN_00000636,CUST_000071,6372,Mastercard,2025-02-03,14:39:10,71.48,Nordstrom,Department Store,5399,Fort Worth,TX,TRM_498049,00,conservative
TXN_00000171,CUST_000180,8843,Discover,2025-02-03,14:39:50,95.78,Chipotle,Restaurant,5812,Brockton,MA,TRM_197328,00,moderate
TXN_00000286,CUST_000160,9994,Visa,2025-02-03,18:41:42,36.77,Starbucks,Restaurant,5812,Edison,NJ,TRM_946514,00,moderate
TXN_00000673,CUST_000027,8371,Discover,2025-02-03,21:18:28,19.92,Theme Park,Entertainment,7832,Jacksonville,FL,TRM_557107,00,conservative
TXN_00000025,CUST_000096,5918,Mastercard,2025-02-04,14:14:19,187.22,McDonald's,Restaurant,5814,Tallahassee,FL,TRM_144618,00,high_spender
TXN_00000395,CUST_000035,2929,Discover,2025-02-04,14:18:17,65.06,BP,Gas Station,5541,Fresno,CA,TRM_225805,14,high_spender
TXN_00000588,CUST_000006,3859,American Express,2025-02-04,15:59:08,99.69,Wayfair,Online Retail,5999,Athens,GA,TRM_947603,00,moderate
TXN_00000382,CUST_000128,5413,Discover,2025-02-04,17:06:52,25.21,Chevron,Gas Station,5541,Fort Lauderdale,FL,TRM_270336,00,conservative
TXN_00000842,CUST_000193,8582,American Express,2025-02-04,17:18:18,119.38,Health Mart,Pharmacy,5912,Paterson,NJ,TRM_819214,00,high_spender
TXN_00000368,CUST_000068,8471,Discover,2025-02-05,18:55:20,83.72,Chipotle,Restaurant,5812,Elizabeth,NJ,TRM_553762,00,conservative
TXN_00000141,CUST_000002,7300,Discover,2025-02-06,08:11:35,1690.53,Apple Store,Electronics,5732,Flint,MI,TRM_261505,00,high_spender
TXN_00000544,CUST_000051,7130,Mastercard,2025-02-06,17:00:21,423.71,Amazon,Online Retail,5999,Bakersfield,CA,TRM_786134,00,high_spender
TXN_00000052,CUST_000049,3103,American Express,2025-02-06,23:34:16,84.93,Target,Grocery,5499,Toms River,NJ,TRM_279130,00,conservative
TXN_00000047,CUST_000128,9856,Discover,2025-02-07,14:05:17,21.96,Duane Reade,Pharmacy,5122,Durham,NC,TRM_383572,00,conservative
TXN_00000156,CUST_000121,7206,Mastercard,2025-02-08,11:27:56,827.51,Best Buy Online,Online Retail,5999,Raleigh,NC,TRM_309794,00,high_spender
TXN_00000888,CUST_000187,6794,Visa,2025-02-08,17:21:26,1041.35,B&H Photo,Electronics,5045,Roswell,GA,TRM_969560,00,moderate
TXN_00000318,CUST_000159,9500,Discover,2025-02-09,12:11:59,170.43,Kroger,Grocery,5411,Norfolk,VA,TRM_447688,00,high_spender
TXN_00000098,CUST_000143,8392,Visa,2025-02-09,21:52:39,33.34,BP,Gas Station,5541,Raleigh,NC,TRM_685549,00,conservative
